%time,field.header.seq,field.header.stamp,field.header.frame_id,field.bumper,field.cliff,field.sonar,field.illumination,field.led,field.button,field.torque,field.left_encoder,field.right_encoder,field.battery
1587292532005966471,28728,1587292531987300088,,2,121.0,0.0,459.0,0,0,1,34036,31929,11.9499998093
1587292532029590586,28729,1587292532024300088,,2,122.0,0.0,426.0,0,0,1,34072,31966,11.970000267
1587292532070131419,28730,1587292532056300088,,2,124.0,0.0,409.0,0,0,1,34104,31998,11.9499998093
1587292532100858763,28731,1587292532091300088,,2,150.0,0.0,438.0,0,0,1,34140,32033,11.9499998093
1587292532139971888,28732,1587292532123300088,,2,156.0,0.0,451.0,0,0,1,34172,32065,11.9499998093
1587292532166294023,28733,1587292532157300088,,2,123.0,0.0,434.0,0,0,1,34204,32096,11.9499998093
1587292532207316419,28734,1587292532189300088,,2,123.0,0.0,483.0,0,0,1,34237,32129,11.9499998093
1587292532231227044,28735,1587292532228300088,,2,150.0,0.0,455.0,0,0,1,34276,32167,11.970000267
1587292532271667669,28736,1587292532260300088,,2,150.0,0.0,425.0,0,0,1,34309,32200,11.970000267
1587292532316003190,28737,1587292532293300088,,2,122.0,0.0,432.0,0,0,1,34340,32233,11.9499998093
1587292532331957825,28738,1587292532330300088,,2,158.0,0.0,416.0,0,0,1,34376,32268,11.9499998093
1587292532377362721,28739,1587292532362300088,,2,151.0,0.0,475.0,0,0,1,34407,32303,11.9499998093
1587292532417897825,28740,1587292532395300088,,2,158.0,0.0,439.0,0,0,1,34441,32335,11.9499998093
1587292532441576836,28741,1587292532434300088,,2,157.0,0.0,446.0,0,0,1,34480,32371,11.9499998093
1587292532483216940,28742,1587292532466300088,,2,81.0,0.0,499.0,0,0,1,34512,32404,11.9499998093
1587292532506230898,28743,1587292532504300088,,2,158.0,0.0,447.0,0,0,1,34549,32443,11.9499998093
1587292532547046211,28744,1587292532536300088,,2,125.0,0.0,501.0,0,0,1,34582,32477,11.9300003052
1587292532591097773,28745,1587292532569300088,,2,163.0,0.0,456.0,0,0,1,34614,32510,11.9499998093
1587292532614761054,28746,1587292532607300088,,2,81.0,0.0,502.0,0,0,1,34651,32546,11.9499998093
1587292532658250429,28747,1587292532639300088,,2,160.0,0.0,469.0,0,0,1,34682,32579,11.9499998093
1587292532679557252,28748,1587292532678300088,,2,81.0,0.0,455.0,0,0,1,34719,32616,11.9499998093
1587292532722501002,28749,1587292532710300088,,2,152.0,0.0,506.0,0,0,1,34752,32649,11.970000267
1587292532765101784,28750,1587292532743300088,,2,168.0,0.0,448.0,0,0,1,34786,32681,11.9499998093
1587292532783646106,28751,1587292532781300088,,2,124.0,0.0,427.0,0,0,1,34823,32720,11.9499998093
1587292532827401159,28752,1587292532813300088,,2,126.0,0.0,489.0,0,0,1,34856,32752,11.9499998093
1587292532868638138,28753,1587292532846300088,,2,154.0,0.0,438.0,0,0,1,34887,32784,11.9499998093
1587292532886684231,28754,1587292532880300088,,2,81.0,0.0,454.0,0,0,1,34920,32818,11.9499998093
1587292532929011263,28755,1587292532912300088,,2,154.0,0.0,451.0,0,0,1,34953,32851,11.9499998093
1587292532957221523,28756,1587292532961300088,,2,123.0,0.0,441.0,0,0,1,35002,32896,11.9499998093
1587292532999907565,28757,1587292532993300088,,2,161.0,0.0,418.0,0,0,1,35033,32930,11.9499998093
1587292533042579283,28758,1587292533026300088,,2,161.0,0.0,411.0,0,0,1,35067,32964,11.9499998093
1587292533087939388,28759,1587292533059300088,,2,164.0,0.0,416.0,0,0,1,35099,32997,11.970000267
1587292533105866211,28760,1587292533124005924,,2,124.0,0.0,414.0,0,0,1,35138,33035,11.9499998093
1587292533149759856,28761,1587292533156005924,,2,80.0,0.0,487.0,0,0,1,35170,33067,11.970000267
1587292533170771731,28762,1587292533195005924,,2,80.0,0.0,464.0,0,0,1,35206,33104,11.9499998093
1587292533212683033,28763,1587292533227005924,,2,164.0,0.0,452.0,0,0,1,35239,33137,11.9499998093
1587292533252539440,28764,1587292533260005924,,2,125.0,0.0,501.0,0,0,1,35273,33169,11.9499998093
1587292533276596002,28765,1587292533296005924,,2,125.0,0.0,467.0,0,0,1,35306,33205,11.9499998093
1587292533320742513,28766,1587292533328005924,,2,81.0,0.0,453.0,0,0,1,35339,33238,11.9499998093
1587292533343672617,28767,1587292533365005924,,2,165.0,0.0,432.0,0,0,1,35373,33275,11.9499998093
1587292533383188190,28768,1587292533397005924,,2,126.0,0.0,422.0,0,0,1,35407,33307,11.9499998093
1587292533405417721,28769,1587292533431005924,,2,156.0,0.0,413.0,0,0,1,35439,33340,11.9499998093
1587292533448066002,28770,1587292533463005924,,2,167.0,0.0,413.0,0,0,1,35471,33373,11.970000267
1587292533488749492,28771,1587292533496005924,,2,167.0,0.0,434.0,0,0,1,35503,33405,11.970000267
1587292533510729596,28772,1587292533533005924,,2,167.0,0.0,497.0,0,0,1,35540,33443,11.970000267
1587292533552093137,28773,1587292533565005924,,2,157.0,0.0,456.0,0,0,1,35574,33478,11.9499998093
1587292533578611783,28774,1587292533600005924,,2,80.0,0.0,440.0,0,0,1,35608,33514,11.9499998093
1587292533613042721,28775,1587292533633005924,,2,125.0,0.0,439.0,0,0,1,35640,33545,11.9499998093
1587292533656089075,28776,1587292533666005924,,2,169.0,0.0,428.0,0,0,1,35671,33579,11.970000267
1587292533684074752,28777,1587292533703005924,,2,80.0,0.0,433.0,0,0,1,35707,33614,11.9499998093
1587292533724369492,28778,1587292533735005924,,2,125.0,0.0,429.0,0,0,1,35740,33646,11.9499998093
1587292533747944075,28779,1587292533769005924,,2,175.0,0.0,417.0,0,0,1,35772,33679,11.9499998093
1587292533791629387,28780,1587292533801005924,,2,169.0,0.0,415.0,0,0,1,35804,33713,11.9499998093
1587292533813865898,28781,1587292533838005924,,2,168.0,0.0,431.0,0,0,1,35841,33749,11.9499998093
1587292533858601262,28782,1587292533870005924,,2,171.0,0.0,422.0,0,0,1,35874,33783,11.9499998093
1587292533897636471,28783,1587292533903005924,,2,80.0,0.0,431.0,0,0,1,35906,33816,11.970000267
1587292533915841158,28784,1587292533940005924,,2,158.0,0.0,431.0,0,0,1,35942,33855,11.970000267
1587292533960352981,28785,1587292533972005924,,2,133.0,0.0,421.0,0,0,1,35973,33886,11.9300003052
1587292534017691471,28786,1587292534005005924,,2,160.0,0.0,426.0,0,0,1,36006,33919,11.970000267
1587292534034440898,28787,1587292534055005924,,2,170.0,0.0,438.0,0,0,1,36055,33968,11.9499998093
1587292534079698398,28788,1587292534087005924,,2,147.0,0.0,445.0,0,0,1,36088,34002,11.9499998093
1587292534109953085,28789,1587292534137005924,,2,173.0,0.0,447.0,0,0,1,36139,34052,11.970000267
1587292534153514231,28790,1587292534169005924,,2,162.0,0.0,498.0,0,0,1,36171,34086,11.9499998093
1587292534191695898,28791,1587292534202005924,,2,172.0,0.0,452.0,0,0,1,36204,34117,11.9499998093
1587292534214604387,28792,1587292534239005924,,2,173.0,0.0,443.0,0,0,1,36240,34152,11.970000267
1587292534255853502,28793,1587292534271005924,,2,175.0,0.0,498.0,0,0,1,36273,34184,11.9499998093
1587292534297262512,28794,1587292534304005924,,2,163.0,0.0,455.0,0,0,1,36304,34218,11.970000267
1587292534319928866,28795,1587292534338005924,,2,80.0,0.0,444.0,0,0,1,36340,34252,11.9499998093
1587292534355554804,28796,1587292534371005924,,2,173.0,0.0,443.0,0,0,1,36372,34286,11.9499998093
1587292534395329648,28797,1587292534404005924,,2,163.0,0.0,499.0,0,0,1,36406,34318,11.9499998093
1587292534418059700,28798,1587292534438005924,,2,80.0,0.0,461.0,0,0,1,36440,34351,11.9499998093
1587292534452213085,28799,1587292534471005924,,2,163.0,0.0,446.0,0,0,1,36471,34384,11.970000267
1587292534497760741,28800,1587292534506005924,,2,175.0,0.0,498.0,0,0,1,36507,34419,11.9499998093
1587292534519481418,28801,1587292534541005924,,2,176.0,0.0,458.0,0,0,1,36543,34453,11.9499998093
1587292534555440116,28802,1587292534574005924,,2,190.0,0.0,500.0,0,0,1,36576,34485,11.970000267
1587292534603029543,28803,1587292534609005924,,2,175.0,0.0,459.0,0,0,1,36610,34520,11.970000267
1587292534624528241,28804,1587292534646005924,,2,130.0,0.0,514.0,0,0,1,36645,34558,11.9499998093
1587292534666267356,28805,1587292534679005924,,2,130.0,0.0,528.0,0,0,1,36678,34591,11.970000267
1587292534688287252,28806,1587292534712005924,,2,81.0,0.0,471.0,0,0,1,36711,34622,11.9499998093
1587292534725747564,28807,1587292534745005924,,2,129.0,0.0,469.0,0,0,1,36742,34654,11.9499998093
1587292534768290324,28808,1587292534777005924,,2,168.0,0.0,476.0,0,0,1,36774,34686,11.970000267
1587292534789975689,28809,1587292534812005924,,2,132.0,0.0,453.0,0,0,1,36809,34721,11.9499998093
1587292534824224283,28810,1587292534845005924,,2,179.0,0.0,440.0,0,0,1,36843,34753,11.970000267
1587292534867019387,28811,1587292534878005924,,2,131.0,0.0,435.0,0,0,1,36876,34785,11.9499998093
1587292534890306418,28812,1587292534912005924,,2,133.0,0.0,443.0,0,0,1,36910,34819,11.970000267
1587292534929661158,28813,1587292534945005924,,2,167.0,0.0,497.0,0,0,1,36941,34853,11.9499998093
1587292534972878137,28814,1587292534977005924,,2,81.0,0.0,460.0,0,0,1,36974,34885,11.970000267
1587292534996006054,28815,1587292535012005924,,2,130.0,0.0,520.0,0,0,1,37007,34918,11.9499998093
1587292535035942199,28816,1587292535045005924,,2,168.0,0.0,525.0,0,0,1,37042,34950,11.9499998093
1587292535057800897,28817,1587292535081005924,,2,181.0,0.0,539.0,0,0,1,37077,34986,11.9499998093
1587292535100953554,28818,1587292535113005924,,2,197.0,0.0,498.0,0,0,1,37112,35018,11.9499998093
1587292535122259699,28819,1587292535147005924,,2,183.0,0.0,530.0,0,0,1,37145,35052,11.9499998093
1587292535160638970,28820,1587292535179005924,,2,183.0,0.0,489.0,0,0,1,37177,35084,11.970000267
1587292535203826053,28821,1587292535212005924,,2,81.0,0.0,474.0,0,0,1,37209,35116,11.9499998093
1587292535226454178,28822,1587292535247005924,,2,81.0,0.0,452.0,0,0,1,37243,35149,11.9499998093
1587292535266455793,28823,1587292535279005924,,2,187.0,0.0,442.0,0,0,1,37276,35179,11.9499998093
1587292535296415637,28824,1587292535313005924,,2,132.0,0.0,497.0,0,0,1,37308,35213,11.9499998093
1587292535331200428,28825,1587292535346005924,,2,171.0,0.0,482.0,0,0,1,37342,35243,11.9499998093
1587292535370958605,28826,1587292535379005924,,2,172.0,0.0,509.0,0,0,1,37374,35277,11.970000267
1587292535389825845,28827,1587292535413005924,,2,187.0,0.0,529.0,0,0,1,37408,35311,11.970000267
1587292535429962772,28828,1587292535445005924,,2,80.0,0.0,491.0,0,0,1,37440,35342,11.970000267
1587292535472350220,28829,1587292535478005924,,2,189.0,0.0,515.0,0,0,1,37472,35375,11.970000267
1587292535495346730,28830,1587292535512005924,,2,187.0,0.0,488.0,0,0,1,37507,35408,11.9499998093
1587292535535058970,28831,1587292535544005924,,2,134.0,0.0,528.0,0,0,1,37539,35438,11.970000267
1587292535562447512,28832,1587292535581005924,,2,189.0,0.0,473.0,0,0,1,37575,35474,11.970000267
1587292535604616157,28833,1587292535613005924,,2,176.0,0.0,459.0,0,0,1,37606,35507,11.9499998093
1587292535646993397,28834,1587292535623823896,,2,189.0,0.0,448.0,0,0,1,37639,35540,11.970000267
1587292535667666626,28835,1587292535660823896,,2,191.0,0.0,446.0,0,0,1,37676,35575,11.9499998093
1587292535709491001,28836,1587292535692823896,,2,185.0,0.0,500.0,0,0,1,37707,35606,11.9499998093
1587292535749589647,28837,1587292535746823896,,2,190.0,0.0,479.0,0,0,1,37757,35659,11.9499998093
1587292535796357355,28838,1587292535778823896,,2,137.0,0.0,469.0,0,0,1,37789,35691,11.970000267
1587292535817673918,28839,1587292535820823896,,2,81.0,0.0,461.0,0,0,1,37833,35732,11.9499998093
1587292535859220272,28840,1587292535852823896,,2,192.0,0.0,465.0,0,0,1,37865,35763,11.9499998093
1587292535900430428,28841,1587292535885823896,,2,81.0,0.0,476.0,0,0,1,37897,35796,11.9499998093
1587292535922046626,28842,1587292535919823896,,2,191.0,0.0,508.0,0,0,1,37931,35830,11.9499998093
1587292535963461730,28843,1587292535951823896,,2,136.0,0.0,536.0,0,0,1,37964,35863,11.970000267
1587292535985737980,28844,1587292535987823896,,2,81.0,0.0,487.0,0,0,1,37999,35897,11.9499998093
1587292536025677355,28845,1587292536019823896,,2,194.0,0.0,471.0,0,0,1,38029,35928,11.970000267
1587292536066408397,28846,1587292536052823896,,2,194.0,0.0,463.0,0,0,1,38063,35962,11.9499998093
1587292536090325064,28847,1587292536086823896,,2,137.0,0.0,460.0,0,0,1,38098,35995,11.9499998093
1587292536128297928,28848,1587292536118823896,,2,80.0,0.0,466.0,0,0,1,38132,36026,11.9499998093
1587292536148843189,28849,1587292536152823896,,2,178.0,0.0,463.0,0,0,1,38164,36059,11.9499998093
1587292536193836470,28850,1587292536184823896,,2,180.0,0.0,455.0,0,0,1,38196,36091,11.9499998093
1587292536231804074,28851,1587292536217823896,,2,80.0,0.0,502.0,0,0,1,38229,36124,11.970000267
1587292536254080011,28852,1587292536254823896,,2,136.0,0.0,484.0,0,0,1,38266,36160,11.9499998093
1587292536299029438,28853,1587292536287823896,,2,137.0,0.0,506.0,0,0,1,38298,36191,11.9499998093
1587292536340904386,28854,1587292536319823896,,2,138.0,0.0,480.0,0,0,1,38332,36223,11.9499998093
1587292536357922199,28855,1587292536357823896,,2,136.0,0.0,477.0,0,0,1,38370,36260,11.9499998093
1587292536402777824,28856,1587292536389823896,,2,182.0,0.0,476.0,0,0,1,38403,36294,11.9499998093
1587292536434709334,28857,1587292536438823896,,2,181.0,0.0,478.0,0,0,1,38449,36342,11.970000267
1587292536477451782,28858,1587292536470823896,,2,201.0,0.0,473.0,0,0,1,38481,36376,11.9499998093
1587292536516149334,28859,1587292536503823896,,2,80.0,0.0,466.0,0,0,1,38514,36408,11.9499998093
1587292536537463761,28860,1587292536540823896,,2,182.0,0.0,508.0,0,0,1,38549,36444,11.9499998093
1587292536579122772,28861,1587292536572823896,,2,203.0,0.0,488.0,0,0,1,38581,36476,11.970000267
1587292536617204647,28862,1587292536605823896,,2,141.0,0.0,470.0,0,0,1,38615,36508,11.9499998093
1587292536642346417,28863,1587292536641823896,,2,139.0,0.0,495.0,0,0,1,38650,36545,11.970000267
1587292536693197407,28864,1587292536673823896,,2,139.0,0.0,478.0,0,0,1,38682,36578,11.970000267
1587292536709604751,28865,1587292536711823896,,2,206.0,0.0,515.0,0,0,1,38719,36614,11.9499998093
1587292536746920167,28866,1587292536743823896,,2,205.0,0.0,522.0,0,0,1,38752,36648,11.970000267
1587292536791374490,28867,1587292536776823896,,2,204.0,0.0,489.0,0,0,1,38783,36681,11.9499998093
1587292536808692251,28868,1587292536810823896,,2,81.0,0.0,482.0,0,0,1,38817,36712,11.9499998093
1587292536847509334,28869,1587292536842823896,,2,138.0,0.0,474.0,0,0,1,38848,36745,11.9499998093
1587292536897842719,28870,1587292536875823896,,2,186.0,0.0,464.0,0,0,1,38882,36779,11.9499998093
1587292536915730792,28871,1587292536913823896,,2,141.0,0.0,483.0,0,0,1,38920,36818,11.9499998093
1587292536952147772,28872,1587292536945823896,,2,188.0,0.0,518.0,0,0,1,38952,36850,11.9499998093
1587292536988454490,28873,1587292536987823896,,2,186.0,0.0,487.0,0,0,1,38992,36890,11.970000267
1587292537026243449,28874,1587292537019823896,,2,189.0,0.0,474.0,0,0,1,39024,36923,11.9499998093
1587292537066672511,28875,1587292537052823896,,2,209.0,0.0,512.0,0,0,1,39057,36955,11.9499998093
1587292537091939178,28876,1587292537087823896,,2,211.0,0.0,500.0,0,0,1,39093,36988,11.9499998093
1587292537129430219,28877,1587292537120823896,,2,211.0,0.0,501.0,0,0,1,39125,37020,11.9499998093
1587292537150801521,28878,1587292537154823896,,2,144.0,0.0,514.0,0,0,1,39158,37054,11.9499998093
1587292537193267719,28879,1587292537186823896,,2,143.0,0.0,501.0,0,0,1,39192,37088,11.9499998093
1587292537232023709,28880,1587292537219823896,,2,143.0,0.0,482.0,0,0,1,39225,37120,11.970000267
1587292537257795480,28881,1587292537256823896,,2,212.0,0.0,486.0,0,0,1,39261,37156,11.9499998093
1587292537303547303,28882,1587292537289823896,,2,194.0,0.0,475.0,0,0,1,39292,37188,11.9499998093
1587292537326399959,28883,1587292537323823896,,2,214.0,0.0,477.0,0,0,1,39324,37223,11.970000267
1587292537366044594,28884,1587292537355823896,,2,146.0,0.0,494.0,0,0,1,39358,37256,11.9499998093
1587292537389403240,28885,1587292537389823896,,2,194.0,0.0,496.0,0,0,1,39392,37289,11.9499998093
1587292537431692615,28886,1587292537421823896,,2,81.0,0.0,477.0,0,0,1,39423,37322,11.9499998093
1587292537476018136,28887,1587292537454823896,,2,80.0,0.0,486.0,0,0,1,39456,37355,11.9499998093
1587292537498388032,28888,1587292537489823896,,2,81.0,0.0,480.0,0,0,1,39490,37391,11.9499998093
1587292537533594021,28889,1587292537522823896,,2,217.0,0.0,474.0,0,0,1,39523,37423,11.970000267
1587292537571696105,28890,1587292537563823896,,2,218.0,0.0,489.0,0,0,1,39562,37462,11.970000267
1587292537612850219,28891,1587292537595823896,,2,80.0,0.0,522.0,0,0,1,39595,37495,11.9499998093
1587292537630481469,28892,1587292537629823896,,2,145.0,0.0,510.0,0,0,1,39627,37529,11.970000267
1587292537669904646,28893,1587292537661823896,,2,148.0,0.0,504.0,0,0,1,39662,37563,11.9499998093
1587292537707060271,28894,1587292537705823896,,2,145.0,0.0,514.0,0,0,1,39704,37608,11.9499998093
1587292537748495323,28895,1587292537737823896,,2,220.0,0.0,526.0,0,0,1,39735,37640,11.9499998093
1587292537789671105,28896,1587292537770823896,,2,81.0,0.0,513.0,0,0,1,39767,37674,11.970000267
1587292537806733448,28897,1587292537804823896,,2,222.0,0.0,507.0,0,0,1,39798,37706,11.9499998093
1587292537846387980,28898,1587292537836823896,,2,203.0,0.0,505.0,0,0,1,39830,37738,11.9499998093
1587292537882234334,28899,1587292537884823896,,2,216.0,0.0,540.0,0,0,1,39877,37785,11.970000267
1587292537923584802,28900,1587292537916823896,,2,151.0,0.0,525.0,0,0,1,39910,37819,11.9499998093
1587292537962858448,28901,1587292537949823896,,2,150.0,0.0,553.0,0,0,1,39943,37852,11.9499998093
1587292537987847146,28902,1587292537983823896,,2,150.0,0.0,542.0,0,0,1,39977,37887,11.9499998093
1587292538023161886,28903,1587292538016823896,,2,80.0,0.0,547.0,0,0,1,40008,37920,11.9499998093
1587292538064157042,28904,1587292538049823896,,2,227.0,0.0,513.0,0,0,1,40042,37954,11.970000267
1587292538088665063,28905,1587292538083823896,,2,80.0,0.0,510.0,0,0,1,40075,37988,11.9499998093
1587292538124642459,28906,1587292538115313039,,2,225.0,0.0,503.0,0,0,1,40107,38020,11.9499998093
1587292538163161261,28907,1587292538148313039,,2,231.0,0.0,530.0,0,0,1,40140,38053,11.9499998093
1587292538186082511,28908,1587292538183313039,,2,229.0,0.0,512.0,0,0,1,40175,38089,11.970000267
1587292538222887354,28909,1587292538216313039,,2,155.0,0.0,497.0,0,0,1,40209,38122,11.9499998093
1587292538261817354,28910,1587292538249313039,,2,208.0,0.0,502.0,0,0,1,40244,38155,11.970000267
1587292538290329177,28911,1587292538284313039,,2,208.0,0.0,508.0,0,0,1,40277,38191,11.9499998093
1587292538333426886,28912,1587292538317313039,,2,232.0,0.0,508.0,0,0,1,40311,38223,11.9499998093
1587292538354320688,28913,1587292538353313039,,2,81.0,0.0,510.0,0,0,1,40347,38257,11.9499998093
1587292538401918344,28914,1587292538386313039,,2,152.0,0.0,519.0,0,0,1,40380,38289,11.9499998093
1587292538428616573,28915,1587292538419313039,,2,81.0,0.0,513.0,0,0,1,40412,38323,11.9499998093
1587292538470261104,28916,1587292538452313039,,2,233.0,0.0,506.0,0,0,1,40445,38356,11.9499998093
1587292538489161000,28917,1587292538488313039,,2,157.0,0.0,517.0,0,0,1,40482,38393,11.9499998093
1587292538529402146,28918,1587292538521313039,,2,237.0,0.0,510.0,0,0,1,40515,38425,11.970000267
1587292538568506521,28919,1587292538553313039,,2,214.0,0.0,509.0,0,0,1,40546,38458,11.970000267
1587292538591765323,28920,1587292538587313039,,2,81.0,0.0,514.0,0,0,1,40579,38489,11.9499998093
1587292538629048917,28921,1587292538620313039,,2,214.0,0.0,516.0,0,0,1,40610,38524,11.9499998093
1587292538657412146,28922,1587292538654313039,,2,81.0,0.0,521.0,0,0,1,40647,38557,11.9799995422
1587292538694087563,28923,1587292538687313039,,2,80.0,0.0,523.0,0,0,1,40680,38589,11.9499998093
1587292538731409646,28924,1587292538720313039,,2,242.0,0.0,521.0,0,0,1,40712,38623,11.9499998093
1587292538754016990,28925,1587292538754313039,,2,81.0,0.0,521.0,0,0,1,40744,38657,11.9499998093
1587292538794914646,28926,1587292538787313039,,2,244.0,0.0,518.0,0,0,1,40778,38689,11.9499998093
1587292538834757667,28927,1587292538819313039,,2,162.0,0.0,518.0,0,0,1,40810,38722,11.9499998093
1587292538851065062,28928,1587292538853313039,,2,243.0,0.0,518.0,0,0,1,40842,38754,11.970000267
1587292538897314542,28929,1587292538886313039,,2,245.0,0.0,535.0,0,0,1,40875,38787,11.9499998093
1587292538936004958,28930,1587292538918313039,,2,220.0,0.0,530.0,0,0,1,40907,38818,11.9499998093
